#,PSS:EXT:LOC:LOCNM,PSS:EXT:EXTID,PSS:EXT:LOC:LOCCD,PSS:EXT:EXTNO,PSS:EEXT:MAT:MATID,PSS:PLOT:BARCD,PSS:BARCD,PSS:REPNO,PSS:PLTID,PSS:STRNG,PSS:STROW,PSS:MSEQNO,PSS:EEXT:MAT:ABBRC,PSS:EEXT:MAT:HGHNM,PSS:EEXT:MAT:VH:VHNM,PSS:EEXT:MAT:GHTV,PSS:EXT:EXP:EXTID,PSS:DLLFR,PSS:SCLBR,PSS:GRLSR,PSS:SRSTR,PSS:ANLBR,PSS:CRSTR,PSS:HELMR,PSS:LFSPR,PSS:STRIP,PSS:STRSR,PSS:EARTR,PSS:HEL1R,PSS:HEL2R,PSS:HEL3R,PSS:FEARN,PSS:FLISP,PSS:VIRUR,PSS:COSTR,PSS:PRMDN,PSS:PRMDP,PSS:EEXT:MAT:VH:VHNO,PSS:STD_N,PSS:BRRNN,PSS:YGSMN,PSS:YGMRN,PSS:rGWTPN,PSS:TWHMN,PSS:BRRNP,PSS:GWTPN,PSS:GMSTP,PSS:YGHMN,PSS:rGMSTP,PSS:TWSMN,PSS:PLTQR,PSS:tGWTPN,PSS:tGMSTP,PSS:ERHTN,PSS:PLHTN,PSS:SLK5N,PSS:POL5D,PSS:SLK5D,PSS:POL5N,PSS:EXT:LOC:GEODV,PSS:EXT:LOC:LONG,PSS:EXT:LOC:LAT,PSS:EXT:EXP:REMRK,PSS:VSCIN
,BRTR BL39,22WNBPEYG6I1BL39,BL39,6I1,21ALL112YEK_MM,,UR271347598,3,3020,12,25,131,SZE5130,NK508,NK508,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,,,,SZE5130,60,,6864.68,3.88,25.25,,,25.25,17.70,71.73,17.70,,5,,,,,,,,,9,-52.17083000,-13.60493000,,
,BRTR BL40,22WNBPEYG6I1BL40,BL40,6I1,21ALL112YEQ_MM,,UR271354055,3,3020,4,33,25,NS50PRO2,NS50PRO2,NS50PRO2,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,1.0000,,,NS50PRO2,61,,8266.67,4.70,30.37,,,30.37,17.60,86.28,17.60,,1,,,,,,,,,9,-51.75430000,-12.42000000,,
,BRTR BL48,22WNBPEYG6I1BL48,BL48,6I1,21ALL112YF3_MM,,UR271375734,3,3020,13,64,113,SX8394ZS.0,NS73VIP3,NS73VIP3,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,,,,SX8394ZS.0,65,,4103.72,3.23,14.23,,,14.23,12.70,40.43,12.70,,1,,,,,,,,,9,-52.21480000,-12.64750000,,
,BRTR BL01,22WNBPEYG6I1BL01,BL01,6I1,21ALL112YEK_MM,,UR271356710,3,3021,13,88,114,SZE5130,NK508,NK508,,22WNBPEYG6I1,,5.0,,,,,,,,,,,,,,,,,,,SZE5130,69,,,,26.58,,,,,,14.45,,9,,,,,,,,,9,-55.50362000,-11.69889000,,
,BRTR BL06,22WNBPEYG6I1BL06,BL06,6I1,21ALL112YFB_MM,,UR271352595,3,3021,4,41,26,SXC2251ZL.0,SXC2251ZL.0,SXC2251ZL.0,,22WNBPEYG6I1,1.0000,2.0,,,,,,,,,,,,,,,,,,,SXC2251ZL.0,,,12453.16,5.89,47.81,,,47.81,21.15,135.82,21.15,,5,,,,,,,,,9,-55.84350000,-12.81547000,,
,BRTR BL10,22WNBPEYG6I1BL10,BL10,6I1,21ALL112YF1_MM,,UR271344646,3,3021,15,96,132,SUPREMOWT.2,SUPREMOVIP2,SUPREMOVIP2,,22WNBPEYG6I1,,3.0,,,,,,,,,,,,,,,,,,,SX7331WT.2,69,,8720.30,4.66,32.47,,,32.47,18.70,92.24,18.70,,1,,,,,,,,,9,-55.94174000,-12.98987000,,
,BRTR BL12,22WNBPEYG6I1BL12,BL12,6I1,21ALL112XX2_MM,,UR271374321,3,3021,18,25,191,B2612PWU,B2612PWU,B2612PWU,,22WNBPEYG6I1,1.0000,1.0,,,,,,1,,,,,,,,,,,,,B2612PWU,64,,7684.56,4.57,27.96,,,27.96,16.80,79.43,16.80,,1,,,,,,,,,9,-56.14570000,-13.31910000,,
,BRTR BL15,22WNBPEYG6I1BL15,BL15,6I1,21ALL112YF8_MM,,UR271366335,3,3021,13,56,114,SXC1641ZL.0,SXC1641ZL.0 WTP6741ZL.2/D8EB94,SXC1641ZL.0 WTP6741ZL.2/D8EB94,,22WNBPEYG6I1,7.0000,5.0,,,,,,,,,,,,,,,,1.0000,,,SXC1641ZL.0,67,,11501.32,6.22,42.72,,,42.72,18.50,121.36,18.50,,1,,,,,,,,,9,-56.19940000,-12.85330000,,
,BRTR BL16,22WNBPEYG6I1BL16,BL16,6I1,21ALL112YFB_MM,,UR271346050,3,3021,4,41,26,SXC2251ZL.0,SXC2251ZL.0,SXC2251ZL.0,,22WNBPEYG6I1,3.0000,,,,,,,,,,,,,,,,,,,,SXC2251ZL.0,74,,9900.44,6.04,35.85,,,35.85,16.40,101.85,16.40,,1,,,,,,,,,9,-55.92769000,-13.23565000,,
,BRTR BL18,22WNBPEYG6I1BL18,BL18,6I1,21ALL112YFZ_MM,,UR271366971,3,3021,13,56,114,SYC7221ZL.0,SYC7221ZL.0,SYC7221ZL.0,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,,,,SYC7221ZL.0,69,,11357.96,6.19,42.11,,,42.11,18.35,119.63,18.35,,1,,,,,,,,,9,-58.51884000,-13.59584000,,
,BRTR BL20,22WNBPEYG6I1BL20,BL20,6I1,21ALL112YFB_MM,,UR271353827,3,3021,4,41,26,SXC2251ZL.0,SXC2251ZL.0,SXC2251ZL.0,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,SXC2251ZL.0,72,,,,32.68,,,,,,16.95,,1,,,,,,,,,9,-59.27241000,-13.73068000,,
,BRTR BL21,22WNBPEYG6I1BL21,BL21,6I1,21ALL112YFA_MM,,UR271346668,3,3021,4,41,26,SXC2251TG.0,SXC2251TG.0,SXC2251TG.0,,22WNBPEYG6I1,5.0000,1.0,,,,,,,,,,,,,,,,1.0000,,,SXC2251TG.0,58,,5857.86,2.92,22.18,,,22.18,20.05,63.01,20.05,,1,,,,,,,,,9,-57.99279000,-13.17798000,,
,BRTR BL25,22WNBPEYG6I1BL25,BL25,6I1,21ALL112XWV_MM,,UR271372273,3,3021,12,33,105,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,AS1820PRO3,63,,9234.32,5.42,33.70,,,33.70,17.05,95.74,17.05,,1,,,,,,,,,9,-58.08683000,-12.80349000,,
,BRTR BL28,22WNBPEYG6I1BL28,BL28,6I1,21ALL112YEK_MM,,UR271366170,3,3021,12,65,105,SZE5130,NK508,NK508,,22WNBPEYG6I1,,4.0,,,,,2,2,,,,,,,,,,3.0000,,,SZE5130,58,,7938.97,3.87,30.23,,,30.23,20.50,85.88,20.50,,1,,,,,,,,,9,-55.17203000,-15.33561000,,
,BRTR BL32,22WNBPEYG6I1BL32,BL32,6I1,21ALL112XXG_MM,,UR271344811,3,3021,18,25,167,K9606VIP3,K9606VIP3,K9606VIP3,,22WNBPEYG6I1,1.0000,1.0,,,,,3,,,,,,,,,,,,,,K9606VIP3,59,,,,,,,,,,,,,,,,,,,,,9,-55.40972000,-15.87111000,,
,BRTR BL39,22WNBPEYG6I1BL39,BL39,6I1,21ALL112YEV_MM,,UR271347597,3,3021,12,33,132,SW8015ZL.0,NS88VIP3,NS88VIP3,,22WNBPEYG6I1,3.0000,,,,,,,,,,,,,,,,,,,,SW8015ZL.0,66,,6167.64,3.77,22.32,,,22.32,16.35,63.41,16.35,,1,,,,,,,,,9,-52.17083000,-13.60493000,,
,BRTR BL40,22WNBPEYG6I1BL40,BL40,6I1,21ALL112YG7_MM,,UR271354054,3,3021,4,41,26,SZ6995ZS.0,NS45VIP3,NS45VIP3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,1.0000,,,SZ6995ZS.0,69,,8082.87,3.97,30.72,,,30.72,20.35,87.27,20.35,,1,,,,,,,,,9,-51.75430000,-12.42000000,,
,BRTR BL48,22WNBPEYG6I1BL48,BL48,6I1,21ALL112XXV_MM,,UR271375733,3,3021,13,56,114,P3858PWU,P3858PWU,P3858PWU,,22WNBPEYG6I1,7.0000,,,,,,,,,,,,,,,,,,,,P3858PWU,64,,5144.36,4.90,17.40,,,17.40,10.50,49.43,10.50,,5,,,,,,,,,9,-52.21480000,-12.64750000,,
,BRTR BL01,22WNBPEYG6I1BL01,BL01,6I1,21ALL112YEV_MM,,UR271356709,3,3022,13,80,115,SW8015ZL.0,NS88VIP3,NS88VIP3,,22WNBPEYG6I1,2.0000,3.0,,,,,,,,,,,,,,,,,,,SW8015ZL.0,67,,11960.50,7.62,42.95,,,42.95,15.70,122.02,15.70,,1,,,,,,,,,9,-55.50362000,-11.69889000,,
,BRTR BL06,22WNBPEYG6I1BL06,BL06,6I1,21ALL112XX6_MM,,UR271352594,3,3022,4,49,27,DKB255PRO3,DKB255PRO3,DKB255PRO3,,22WNBPEYG6I1,1.0000,2.0,,,,,,,,,,,,,,,,,,,DKB255PRO3,,,11913.27,6.73,43.82,,,43.82,17.70,124.49,17.70,,5,,,,,,,,,9,-55.84350000,-12.81547000,,
,BRTR BL10,22WNBPEYG6I1BL10,BL10,6I1,21ALL112YF2_MM,,UR271344645,3,3022,15,88,133,SX7331ZS.2,SUPREMOVIP3,SUPREMOVIP3,,22WNBPEYG6I1,,3.0,,,,,,,,,,,,,,,,,,,SX7331ZS.2,66,,8865.80,4.94,32.71,,,32.71,17.95,92.93,17.95,,1,,,,,,,,,9,-55.94174000,-12.98987000,,
,BRTR BL12,22WNBPEYG6I1BL12,BL12,6I1,21ALL112YGF_MM,,UR271374320,3,3022,18,33,192,SZF558ZL.0,NS91VIP3,NS91VIP3,,22WNBPEYG6I1,1.0000,1.0,,,,,,1,,,,,,,,,,,,,SZF558ZL.0,64,,,,25.86,,,,,,16.30,,9,,,,,,,,,9,-56.14570000,-13.31910000,,
,BRTR BL15,22WNBPEYG6I1BL15,BL15,6I1,21ALL112YGB_MM,,UR271366334,3,3022,13,48,115,SZE6111TG.0,SZE6111TG.0,SZE6111TG.0,,22WNBPEYG6I1,5.0000,3.0,,,,,,,,,,,,,,,,1.0000,,,SZE6111TG.0,73,,12226.73,6.81,45.11,,,45.11,17.95,128.15,17.95,,1,,,,,,,,,9,-56.19940000,-12.85330000,,
,BRTR BL16,22WNBPEYG6I1BL16,BL16,6I1,21ALL112YFA_MM,,UR271346049,3,3022,4,49,27,SXC2251TG.0,SXC2251TG.0,SXC2251TG.0,,22WNBPEYG6I1,3.0000,,,,,,,,,,,,,,,,,,,,SXC2251TG.0,66,,9370.12,5.70,33.95,,,33.95,16.45,96.45,16.45,,1,,,,,,,,,9,-55.92769000,-13.23565000,,
,BRTR BL18,22WNBPEYG6I1BL18,BL18,6I1,21ALL112YG1_MM,,UR271366970,3,3022,13,48,115,SYC7351ZL.0,SYC7351ZL.0,SYC7351ZL.0,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,,,,SYC7351ZL.0,69,,11094.19,5.90,41.36,,,41.36,18.80,117.50,18.80,,1,,,,,,,,,9,-58.51884000,-13.59584000,,
,BRTR BL20,22WNBPEYG6I1BL20,BL20,6I1,21ALL112YEP_MM,,UR271353826,3,3022,4,49,27,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,SX6665ZS.0,73,,,,32.52,,,,,,18.55,,1,,,,,,,,,9,-59.27241000,-13.73068000,,
,BRTR BL21,22WNBPEYG6I1BL21,BL21,6I1,21ALL112YEQ_MM,,UR271346667,3,3022,4,49,27,NS50PRO2,NS50PRO2,NS50PRO2,,22WNBPEYG6I1,4.0000,1.0,,,,,,,,,,,,,,,,1.0000,,,NS50PRO2,68,,6928.49,3.59,25.99,,,25.99,19.30,73.84,19.30,,1,,,,,,,,,9,-57.99279000,-13.17798000,,
,BRTR BL25,22WNBPEYG6I1BL25,BL25,6I1,21ALL112YFP_MM,,UR271372272,3,3022,12,41,106,SXF258WT.0,NS95VIP2,NS95VIP2,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,,,,SXF258WT.0,67,,9165.37,4.42,35.01,,,35.01,20.75,99.46,20.75,,1,,,,,,,,,9,-58.08683000,-12.80349000,,
,BRTR BL28,22WNBPEYG6I1BL28,BL28,6I1,21ALL112YFP_MM,,UR271366169,3,3022,12,73,106,SXF258WT.0,NS95VIP2,NS95VIP2,,22WNBPEYG6I1,,4.0,,,,,2,1,,,,,,,,,,,,,SXF258WT.0,57,,7041.81,3.26,27.19,,,27.19,21.60,77.24,21.60,,1,,,,,,,,,9,-55.17203000,-15.33561000,,
,BRTR BL32,22WNBPEYG6I1BL32,BL32,6I1,21ALL112XXA_MM,,UR271344810,3,3022,18,33,168,DKB390PRO4,DKB390PRO4,DKB390PRO4,,22WNBPEYG6I1,1.0000,1.0,,,,,3,,,,,,,,,,,,,,DKB390PRO4,57,,,,,,,,,,,,,,,,,,,,,9,-55.40972000,-15.87111000,,
,BRTR BL39,22WNBPEYG6I1BL39,BL39,6I1,21ALL112XWV_MM,,UR271347596,3,3022,12,41,133,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,AS1820PRO3,60,,6595.40,5.74,22.56,,,22.56,11.50,64.09,11.50,,5,,,,,,,,,9,-52.17083000,-13.60493000,,
,BRTR BL40,22WNBPEYG6I1BL40,BL40,6I1,21ALL112YEP_MM,,UR271354053,3,3022,4,49,27,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,1.0000,,,SX6665ZS.0,68,,8285.59,4.05,31.53,,,31.53,20.45,89.57,20.45,,5,,,,,,,,,9,-51.75430000,-12.42000000,,
,BRTR BL48,22WNBPEYG6I1BL48,BL48,6I1,21ALL112YF1_MM,,UR271375732,3,3022,13,48,115,SUPREMOWT.2,SUPREMOVIP2,SUPREMOVIP2,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,,,,SX7331WT.2,66,,3726.64,3.25,12.74,,,12.74,11.45,36.19,11.45,,5,,,,,,,,,9,-52.21480000,-12.64750000,,
,BRTR BL01,22WNBPEYG6I1BL01,BL01,6I1,21ALL112XWV_MM,,UR271356708,3,3023,13,72,116,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6I1,,3.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,61,,11063.25,7.93,38.92,,,38.92,13.95,110.57,13.95,,1,,,,,,,,,9,-55.50362000,-11.69889000,,
,BRTR BL06,22WNBPEYG6I1BL06,BL06,6I1,21ALL112YEK_MM,,UR271352593,3,3023,11,56,94,SZE5130,NK508,NK508,,22WNBPEYG6I1,,5.0,,,,,,,,,,,,,,,,,,,SZE5130,,,11418.54,5.77,43.10,,,43.10,19.80,122.44,19.80,,1,,,,,,,,,9,-55.84350000,-12.81547000,,
,BRTR BL10,22WNBPEYG6I1BL10,BL10,6I1,21ALL112XXN_MM,,UR271344644,3,3023,15,80,134,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6I1,,4.0,,,,,,,,,,,,,,,,,,,MG711PWU,72,,9900.79,5.38,36.73,,,36.73,18.40,104.35,18.40,,1,,,,,,,,,9,-55.94174000,-12.98987000,,
,BRTR BL12,22WNBPEYG6I1BL12,BL12,6I1,21ALL112YFX_MM,,UR271374319,3,3023,11,56,121,SYC7161ZL.0,SYC7161ZL.0,SYC7161ZL.0,,22WNBPEYG6I1,1.0000,3.0,,,,,,1,,,,,,,,,,,,,SYC7161ZL.0,72,,9843.68,5.47,36.34,,,36.34,18.00,103.24,18.00,,1,,,,,,,,,9,-56.14570000,-13.31910000,,
,BRTR BL15,22WNBPEYG6I1BL15,BL15,6I1,21ALL112YGH_MM,,UR271366333,3,3023,13,40,116,SZF6101ZL.0,SZF6101ZL.0,SZF6101ZL.0,,22WNBPEYG6I1,4.0000,4.0,,,,,,,,,,,,,,,,1.0000,,,SZF6101ZL.0,69,,13616.86,7.32,50.64,,,50.64,18.60,143.86,18.60,,1,,,,,,,,,9,-56.19940000,-12.85330000,,
,BRTR BL16,22WNBPEYG6I1BL16,BL16,6I1,21ALL112YGH_MM,,UR271346048,3,3023,11,56,94,SZF6101ZL.0,SZF6101ZL.0,SZF6101ZL.0,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,,,,SZF6101ZL.0,68,,11518.20,6.03,43.10,,,43.10,19.10,122.44,19.10,,1,,,,,,,,,9,-55.92769000,-13.23565000,,
,BRTR BL18,22WNBPEYG6I1BL18,BL18,6I1,21ALL112YFP_MM,,UR271366969,3,3023,13,40,116,SXF258WT.0,NS95VIP2,NS95VIP2,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,,,,SXF258WT.0,67,,8251.49,4.03,31.42,,,31.42,20.50,89.26,20.50,,5,,,,,,,,,9,-58.51884000,-13.59584000,,
,BRTR BL20,22WNBPEYG6I1BL20,BL20,6I1,21ALL112XX9_MM,,UR271353825,3,3023,11,56,94,DKB360PRO3,DKB360PRO3,DKB360PRO3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,DKB360PRO3,70,,,,42.29,,,,,,18.35,,1,,,,,,,,,9,-59.27241000,-13.73068000,,
,BRTR BL21,22WNBPEYG6I1BL21,BL21,6I1,21ALL112XXV_MM,,UR271346666,3,3023,11,56,94,P3858PWU,P3858PWU,P3858PWU,,22WNBPEYG6I1,5.0000,2.0,,,,,,,,,,,,,,,,1.0000,,,P3858PWU,64,,8772.44,3.88,34.31,,,34.31,22.60,97.47,22.60,,1,,,,,,,,,9,-57.99279000,-13.17798000,,
,BRTR BL25,22WNBPEYG6I1BL25,BL25,6I1,21ALL112XXS_MM,,UR271372271,3,3023,12,49,107,P3707VYH,P3707VYH,P3707VYH,,22WNBPEYG6I1,3.0000,,,,,,,,,,,,,,,,,,,,P3707VYH PI,72,,8644.79,4.38,32.61,,,32.61,19.75,92.64,19.75,,1,,,,,,,,,9,-58.08683000,-12.80349000,,
,BRTR BL28,22WNBPEYG6I1BL28,BL28,6I1,21ALL112YG9_MM,,UR271366168,3,3023,12,81,107,SZD5031ZL.0,SZD5031ZL.0,SZD5031ZL.0,,22WNBPEYG6I1,,2.0,,,,,,1,,,,,,,,,,2.0000,,,SZD5031ZL.0,56,,8129.20,3.86,31.17,,,31.17,21.05,88.55,21.05,,1,,,,,,,,,9,-55.17203000,-15.33561000,,
,BRTR BL32,22WNBPEYG6I1BL32,BL32,6I1,21ALL112YEY_MM,,UR271344809,3,3023,11,56,94,SX7005ZS.0,NK505VIP3,NK505VIP3,,22WNBPEYG6I1,1.0000,2.0,,,,,2,,,,,,,,,,,,,,SX7005ZS.0,60,,,,,,,,,,,,,,,,,,,,,9,-55.40972000,-15.87111000,,
,BRTR BL39,22WNBPEYG6I1BL39,BL39,6I1,21ALL112XX9_MM,,UR271347595,3,3023,12,49,134,DKB360PRO3,DKB360PRO3,DKB360PRO3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,DKB360PRO3,64,,9018.75,8.39,30.59,,,30.59,10.75,86.90,10.75,,1,,,,,,,,,9,-52.17083000,-13.60493000,,
,BRTR BL40,22WNBPEYG6I1BL40,BL40,6I1,21ALL112XWR_MM,,UR271354052,3,3023,11,56,94,AG8700PRO4,AG8700PRO4,AG8700PRO4,,22WNBPEYG6I1,6.0000,,,,,,,,,,,,,,,,,1.0000,,,AG8700PRO4,68,,8480.03,6.30,29.66,,,29.66,13.45,84.26,13.45,,5,,,,,,,,,9,-51.75430000,-12.42000000,,
,BRTR BL48,22WNBPEYG6I1BL48,BL48,6I1,21ALL112YG2_MM,,UR271375731,3,3023,13,40,116,SYC7441ZL.0,SYC7441ZL.0,SYC7441ZL.0,,22WNBPEYG6I1,5.0000,,,,,,,,,,,,,,,,,,,,SYC7441ZL.0,63,,3787.55,4.75,12.46,,,12.46,7.98,35.40,7.98,,5,,,,,,,,,9,-52.21480000,-12.64750000,,
,BRTR BL01,22WNBPEYG6I1BL01,BL01,6I1,21ALL112YEY_MM,,UR271356707,3,3024,13,64,117,SX7005ZS.0,NK505VIP3,NK505VIP3,,22WNBPEYG6I1,,3.0,,,,,,,,,,,,,,,,,,,SX7005ZS.0,66,,10894.67,7.03,39.03,,,39.03,15.50,110.88,15.50,,1,,,,,,,,,9,-55.50362000,-11.69889000,,
,BRTR BL06,22WNBPEYG6I1BL06,BL06,6I1,21ALL112YFX_MM,,UR271352592,3,3024,11,48,95,SYC7161ZL.0,SYC7161ZL.0,SYC7161ZL.0,,22WNBPEYG6I1,4.0000,2.0,,,,,,,,,,,,,,,,,,,SYC7161ZL.0,,,13768.32,5.82,54.59,,,54.59,23.65,155.09,23.65,,1,,,,,,,,,9,-55.84350000,-12.81547000,,
,BRTR BL10,22WNBPEYG6I1BL10,BL10,6I1,21ALL112XXV_MM,,UR271344643,3,3024,15,72,135,P3858PWU,P3858PWU,P3858PWU,,22WNBPEYG6I1,,6.0,,,,,,,,,,,,,,,,,,,P3858PWU,66,,9072.29,6.24,32.14,,,32.14,14.55,91.31,14.55,,1,,,,,,,,,9,-55.94174000,-12.98987000,,
,BRTR BL12,22WNBPEYG6I1BL12,BL12,6I1,21ALL112YEK_MM,,UR271374318,3,3024,11,48,122,SZE5130,NK508,NK508,,22WNBPEYG6I1,1.0000,4.0,,,,,,1,,,,,,,,,,,,,SZE5130,68,,9845.23,5.88,35.80,,,35.80,16.75,101.70,16.75,,1,,,,,,,,,9,-56.14570000,-13.31910000,,
,BRTR BL15,22WNBPEYG6I1BL15,BL15,6I1,21ALL112YEP_MM,,UR271366332,3,3024,13,32,117,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,,,,,,,,,,,,,,,,,,,,,SX6665ZS.0,,,,,40.71,,,40.71,16.25,,16.25,,1,,,,,,,,,9,-56.19940000,-12.85330000,,
,BRTR BL16,22WNBPEYG6I1BL16,BL16,6I1,21ALL112XWR_MM,,UR271346047,3,3024,11,48,95,AG8700PRO4,AG8700PRO4,AG8700PRO4,,22WNBPEYG6I1,5.0000,,,,,,,,,,,,,,,,,,,,AG8700PRO4,67,,8918.18,5.93,31.78,,,31.78,15.05,90.28,15.05,,1,,,,,,,,,9,-55.92769000,-13.23565000,,
,BRTR BL18,22WNBPEYG6I1BL18,BL18,6I1,21ALL112YEP_MM,,UR271366968,3,3024,13,32,117,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,,,,,,,,,,,,,,,,,,,,,SX6665ZS.0,,,,,34.84,,,34.84,16.70,,16.70,,1,,,,,,,,,9,-58.51884000,-13.59584000,,
,BRTR BL20,22WNBPEYG6I1BL20,BL20,6I1,21ALL112XWV_MM,,UR271353824,3,3024,11,48,95,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,AS1820PRO3,60,,,,46.53,,,,,,19.50,,1,,,,,,,,,9,-59.27241000,-13.73068000,,
,BRTR BL21,22WNBPEYG6I1BL21,BL21,6I1,21ALL112YEY_MM,,UR271346665,3,3024,11,48,95,SX7005ZS.0,NK505VIP3,NK505VIP3,,22WNBPEYG6I1,2.0000,1.0,,,,,,,,,,,,,,,,1.0000,,,SX7005ZS.0,69,,6959.04,3.09,27.20,,,27.20,22.55,77.27,22.55,,1,,,,,,,,,9,-57.99279000,-13.17798000,,
,BRTR BL25,22WNBPEYG6I1BL25,BL25,6I1,21ALL112YFX_MM,,UR271372270,3,3024,12,57,108,SYC7161ZL.0,SYC7161ZL.0,SYC7161ZL.0,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,SYC7161ZL.0,51,,9812.98,4.65,37.65,,,37.65,21.10,106.96,21.10,,1,,,,,,,,,9,-58.08683000,-12.80349000,,
,BRTR BL28,22WNBPEYG6I1BL28,BL28,6I1,21ALL112XX9_MM,,UR271366167,3,3024,12,89,108,DKB360PRO3,DKB360PRO3,DKB360PRO3,,22WNBPEYG6I1,,2.0,,,,,,1,,,,,,,,,,,,,DKB360PRO3,44,,8285.73,3.96,31.73,,,31.73,20.95,90.14,20.95,,1,,,,,,,,,9,-55.17203000,-15.33561000,,
,BRTR BL32,22WNBPEYG6I1BL32,BL32,6I1,21ALL112YGD_MM,,UR271344808,3,3024,11,48,95,SZF5459ZL.0,NK511VIP3,NK511VIP3,,22WNBPEYG6I1,1.0000,2.0,,,,,3,,,,,,,,,,,,,,SZF5459ZL.0,61,,,,,,,,,,,,,,,,,,,,,9,-55.40972000,-15.87111000,,
,BRTR BL39,22WNBPEYG6I1BL39,BL39,6I1,21ALL112YG9_MM,,UR271347594,3,3024,12,57,135,SZD5031ZL.0,SZD5031ZL.0,SZD5031ZL.0,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,SZD5031ZL.0,66,,6648.81,3.46,24.91,,,24.91,19.20,70.77,19.20,,5,,,,,,,,,9,-52.17083000,-13.60493000,,
,BRTR BL40,22WNBPEYG6I1BL40,BL40,6I1,21ALL112XWN_MM,,UR271354051,3,3024,11,48,95,P3898,P3898,P3898,,22WNBPEYG6I1,3.0000,,,,,,,,,,,,,,,,,1.0000,,,P3898,66,,8669.25,4.24,32.99,,,32.99,20.45,93.72,20.45,,5,,,,,,,,,9,-51.75430000,-12.42000000,,
,BRTR BL48,22WNBPEYG6I1BL48,BL48,6I1,21ALL112XXU_MM,,UR271375730,3,3024,13,32,117,P3845VYHR,P3845VYHR,P3845VYHR,,22WNBPEYG6I1,5.0000,,,,,,,,,,,,,,,,,,,,P3845VYHR,69,,4724.07,5.71,15.59,,,15.59,8.27,44.29,8.27,,1,,,,,,,,,9,-52.21480000,-12.64750000,,
,BRTR BL01,22WNBPEYG6I1BL01,BL01,6I1,21ALL112YFZ_MM,,UR271356706,3,3025,13,56,118,SYC7221ZL.0,SYC7221ZL.0,SYC7221ZL.0,,22WNBPEYG6I1,,4.0,,,,,,,,,,,,,,,,,,,SYC7221ZL.0,64,,12325.00,8.38,21.87,,,21.87,14.70,124.26,14.70,,1,,,,,,,,,9,-55.50362000,-11.69889000,,
,BRTR BL06,22WNBPEYG6I1BL06,BL06,6I1,21ALL112YF2_MM,,UR271352591,3,3025,11,40,96,SX7331ZS.2,SUPREMOVIP3,SUPREMOVIP3,,22WNBPEYG6I1,,2.0,,,,,,,,,,,,,,,,,,,SX7331ZS.2,,,11653.97,5.16,45.58,,,45.58,22.60,129.49,22.60,,1,,,,,,,,,9,-55.84350000,-12.81547000,,
,BRTR BL10,22WNBPEYG6I1BL10,BL10,6I1,21ALL112YF8_MM,,UR271344642,3,3025,15,64,136,SXC1641ZL.0,SXC1641ZL.0 WTP6741ZL.2/D8EB94,SXC1641ZL.0 WTP6741ZL.2/D8EB94,,22WNBPEYG6I1,,7.0,,,,,,,,,,,,,,,,,,,SXC1641ZL.0,67,,8983.59,6.24,31.77,,,31.77,14.40,90.26,14.40,,1,,,,,,,,,9,-55.94174000,-12.98987000,,
,BRTR BL12,22WNBPEYG6I1BL12,BL12,6I1,21ALL112YFT_MM,,UR271374317,3,3025,11,40,123,SYB7361ZL.0,SYB7361ZL.0,SYB7361ZL.0,,22WNBPEYG6I1,1.0000,4.0,,,,,,1,,,,,,,,,,,,,SYB7361ZL.0,66,,8059.25,5.30,28.77,,,28.77,15.20,81.73,15.20,,1,,,,,,,,,9,-56.14570000,-13.31910000,,
